Name,City,Latitude,Longitude,Group,Value
"LA","Louisiana",30.5503656126902,-91.3440363456186,"Serious",1084
"LA","Louisiana",30.5503656126902,-91.3440363456186,"Fatal",143
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Slight",1
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Medium",3150
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Serious",1796
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Fatal",58
"MD","Maryland",39.1599553606917,-76.8799177102289,"Slight",2
"MD","Maryland",39.1599553606917,-76.8799177102289,"Medium",3538
"MD","Maryland",39.1599553606917,-76.8799177102289,"Serious",3405
"MD","Maryland",39.1599553606917,-76.8799177102289,"Fatal",1524
"ME","Maine",43.9782145069476,-70.0109325571493,"Medium",550
"ME","Maine",43.9782145069476,-70.0109325571493,"Serious",16
"ME","Maine",43.9782145069476,-70.0109325571493,"Fatal",19
"MI","Michigan",42.6987027767825,-83.9346043598308,"Slight",2
"MI","Michigan",42.6987027767825,-83.9346043598308,"Medium",9656
"MI","Michigan",42.6987027767825,-83.9346043598308,"Serious",5768
"MI","Michigan",42.6987027767825,-83.9346043598308,"Fatal",1167
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Slight",1
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Medium",3597
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Serious",3308
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Fatal",99
"MO","Missouri",38.6934494762432,-92.299036437761,"Medium",3189
"MO","Missouri",38.6934494762432,-92.299036437761,"Serious",2196
"MO","Missouri",38.6934494762432,-92.299036437761,"Fatal",340
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Medium",363
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Serious",241
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Fatal",69
"MT","Montana",46.6747954873737,-111.781917304924,"Medium",69
"MT","Montana",46.6747954873737,-111.781917304924,"Serious",29
"MT","Montana",46.6747954873737,-111.781917304924,"Fatal",35
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Slight",4
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Medium",19228
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Serious",2133
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Fatal",536
"ND","North Dakota",47.1461730521327,-99.2183392725119,"Medium",1
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Slight",2
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Medium",2748
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Serious",454
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Fatal",69
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Medium",1408
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Serious",134
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Fatal",65
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Slight",2
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Medium",6285
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Serious",2393
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Fatal",750
"NM","New Mexico",34.9192028803743,-106.558478326758,"Medium",401
"NM","New Mexico",34.9192028803743,-106.558478326758,"Serious",234
"NM","New Mexico",34.9192028803743,-106.558478326758,"Fatal",89
"NV","Nevada",38.5248784254517,-117.96698010815,"Medium",1193
"NV","Nevada",38.5248784254517,-117.96698010815,"Serious",476
"NV","Nevada",38.5248784254517,-117.96698010815,"Fatal",159
"NY","New York",41.6230647571055,-74.6417522642473,"Slight",2
"NY","New York",41.6230647571055,-74.6417522642473,"Medium",13345
"NY","New York",41.6230647571055,-74.6417522642473,"Serious",7824
"NY","New York",41.6230647571055,-74.6417522642473,"Fatal",1503
"OH","Ohio",40.1852988246557,-83.244893113979,"Slight",1
"OH","Ohio",40.1852988246557,-83.244893113979,"Medium",5390
"OH","Ohio",40.1852988246557,-83.244893113979,"Serious",2316
"OH","Ohio",40.1852988246557,-83.244893113979,"Fatal",1542
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Slight",5
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Medium",4638
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Serious",524
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Fatal",156
"OR","Oregon",44.5833332365359,-122.179811270788,"Medium",2538
"OR","Oregon",44.5833332365359,-122.179811270788,"Serious",735
"OR","Oregon",44.5833332365359,-122.179811270788,"Fatal",550
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Slight",5
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Medium",11723
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Serious",2276
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Fatal",1407
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Medium",1004
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Serious",791
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Fatal",18
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Slight",2
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Medium",11229
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Serious",3586
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Fatal",179
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Medium",5
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Serious",2
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Fatal",4
"TN","Tennessee",35.881023503932,-86.6450092618369,"Slight",4
"TN","Tennessee",35.881023503932,-86.6450092618369,"Medium",4465
"TN","Tennessee",35.881023503932,-86.6450092618369,"Serious",1996
"TN","Tennessee",35.881023503932,-86.6450092618369,"Fatal",366
"TX","Texas",30.9791714865433,-97.0069261044443,"Slight",14
"TX","Texas",30.9791714865433,-97.0069261044443,"Medium",34695
"TX","Texas",30.9791714865433,-97.0069261044443,"Serious",14187
"TX","Texas",30.9791714865433,-97.0069261044443,"Fatal",847
"UT","Utah",40.4036011647639,-111.920108033184,"Medium",1694
"UT","Utah",40.4036011647639,-111.920108033184,"Serious",1364
"UT","Utah",40.4036011647639,-111.920108033184,"Fatal",239
"VA","Virginia",37.9419943076036,-77.5928670160816,"Slight",1
"VA","Virginia",37.9419943076036,-77.5928670160816,"Medium",6648
"VA","Virginia",37.9419943076036,-77.5928670160816,"Serious",4792
"VA","Virginia",37.9419943076036,-77.5928670160816,"Fatal",1189
"VT","Vermont",43.8103409851024,-72.791222867784,"Slight",1
"VT","Vermont",43.8103409851024,-72.791222867784,"Medium",89
"VT","Vermont",43.8103409851024,-72.791222867784,"Serious",8
"VT","Vermont",43.8103409851024,-72.791222867784,"Fatal",15
"WA","Washington",47.4984022015061,-122.116180571883,"Slight",3
"WA","Washington",47.4984022015061,-122.116180571883,"Medium",7645
"WA","Washington",47.4984022015061,-122.116180571883,"Serious",3618
"WA","Washington",47.4984022015061,-122.116180571883,"Fatal",653
"WI","Wisconsin",43.365760925367,-88.618120689395,"Medium",1639
"WI","Wisconsin",43.365760925367,-88.618120689395,"Serious",845
"WI","Wisconsin",43.365760925367,-88.618120689395,"Fatal",769
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Medium",376
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Serious",95
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Fatal",182
"WY","Wyoming",42.1089428190709,-107.00666292665,"Medium",30
"WY","Wyoming",42.1089428190709,-107.00666292665,"Serious",8
"WY","Wyoming",42.1089428190709,-107.00666292665,"Fatal",58
